0,1,2,3,4,5,6,7,8,9,10,11,12,13
67,4,105216,15,9,6,10,1,4,0,0,0,16,39
47,4,102569,9,12,2,1,0,4,1,0,0,40,39
35,4,187711,11,8,4,7,1,4,1,0,0,40,39
28,4,96226,11,8,2,3,0,4,1,0,0,45,39
49,4,149949,11,8,0,3,1,4,1,0,1876,40,39
29,4,89813,11,8,2,7,5,4,0,0,0,40,34
56,4,133819,11,8,5,3,1,4,0,0,0,40,39
26,5,66872,2,7,2,12,0,3,1,0,0,98,6
39,4,347491,1,6,0,3,1,4,1,0,1876,46,39
30,2,311913,11,8,2,1,5,4,0,0,0,40,39
22,4,212114,9,12,4,6,3,4,0,0,0,15,39
52,5,100506,15,9,2,12,0,4,1,15024,0,50,39
42,4,173938,11,8,5,12,3,4,0,0,0,40,39
23,4,120046,7,11,4,1,3,4,1,0,0,40,39
49,1,110373,15,9,2,13,0,4,1,0,0,40,39
27,4,274964,9,12,4,5,1,4,1,0,0,65,39
28,0,55950,9,12,4,0,3,2,0,0,0,40,11
18,0,51574,11,8,4,0,3,1,0,0,1602,38,39
48,4,159726,11,8,2,14,0,4,1,0,0,55,39
27,1,128059,15,9,2,3,0,4,1,0,0,50,39
34,4,101709,11,8,5,14,1,1,1,0,0,40,39
30,4,201624,9,12,4,10,1,2,1,0,0,45,0
28,4,184831,15,9,2,4,0,4,1,0,0,40,39
29,4,385092,15,9,0,10,3,4,0,0,0,36,39
56,4,109015,15,9,2,4,5,4,0,7688,0,50,39
60,4,372838,11,8,2,3,0,4,1,0,0,40,39
41,4,184102,1,6,0,8,1,4,1,0,0,40,39
46,1,212120,8,10,2,1,0,4,1,0,0,40,39
36,4,186819,7,11,2,3,0,4,1,0,0,52,39
41,4,149102,11,8,4,14,1,4,1,0,0,40,31
32,4,90705,11,8,2,14,0,4,1,0,0,60,39
59,0,375049,11,8,2,0,0,4,1,0,0,41,39
21,4,199419,15,9,4,1,1,4,0,0,0,40,39
40,4,76625,11,8,0,3,4,4,1,0,0,40,39
26,4,108658,11,8,4,3,1,4,1,0,0,40,39
50,6,167728,10,15,2,10,0,4,1,0,0,60,39
26,4,104045,11,8,4,8,3,4,0,0,0,30,39
52,4,279129,15,9,4,10,1,4,1,0,0,37,39
32,1,145983,15,9,2,13,5,4,0,0,0,40,39
60,4,198727,11,8,2,10,0,4,1,0,0,30,39
19,4,151801,0,5,4,6,3,4,1,0,0,39,39
51,6,24790,15,9,2,4,0,4,1,0,0,99,39
54,4,326156,15,9,2,3,0,4,1,0,0,40,39
23,4,238917,5,3,4,3,2,4,1,0,0,36,39
51,5,183173,11,8,2,4,0,4,1,0,0,70,39
47,1,229646,11,8,3,1,1,2,0,0,0,40,33
41,2,160785,11,8,2,3,0,4,1,0,0,40,39
55,4,208311,12,13,2,13,0,4,1,0,1977,20,39
24,1,210736,11,8,4,1,1,4,0,0,1974,40,39
20,4,115824,1,6,2,6,0,4,1,0,1573,40,39
63,6,117681,8,10,2,5,0,4,1,0,0,40,39
60,5,142494,0,5,2,3,0,4,1,0,0,40,39
31,4,86492,8,10,2,14,0,4,1,0,0,30,39
34,4,163110,9,12,2,3,0,4,1,0,0,45,39
27,4,39232,11,8,2,3,0,4,1,0,0,40,39
23,4,190483,9,12,4,12,3,4,0,0,0,20,39
31,4,106753,8,10,2,3,0,4,1,0,1740,40,39
26,2,202286,9,12,4,13,3,4,1,0,0,40,39
49,4,177211,9,12,2,8,0,4,1,0,0,40,39
25,4,144301,15,9,4,12,3,4,1,0,0,42,39
51,4,97005,11,8,2,3,0,4,1,0,0,40,39
35,2,331395,8,10,2,11,0,4,1,0,0,42,39
45,4,170092,15,9,0,8,1,4,0,0,0,50,39
54,4,457237,12,13,2,12,0,4,1,0,0,40,39
51,2,101119,11,8,2,11,0,4,1,0,0,70,39
56,4,159770,11,8,2,3,0,4,1,0,0,40,39
48,2,189762,11,8,2,3,0,4,1,0,0,40,39
37,4,190987,15,9,2,12,5,4,0,7298,0,40,39
19,4,127190,11,8,4,8,3,4,0,0,0,15,39
42,5,443508,10,15,2,10,0,4,1,0,0,45,39
55,4,199067,11,8,2,3,0,4,1,0,0,40,39
29,4,160512,11,8,5,1,3,4,0,0,0,40,39
25,4,82560,7,11,4,8,3,4,1,0,0,43,39
69,4,141181,4,2,2,1,0,4,1,1797,0,40,39
21,0,77665,15,9,4,0,3,4,1,0,0,35,39
22,0,214238,5,3,4,0,4,4,0,0,0,40,26
28,4,138283,8,10,4,8,1,4,0,0,0,40,39
43,4,212894,15,9,2,3,0,4,1,0,0,40,39
48,2,242923,11,8,2,13,5,4,0,0,1848,40,39
19,4,97261,11,8,4,5,1,4,1,0,0,40,39
58,0,148673,11,8,2,0,0,4,1,0,0,10,39
45,4,543922,12,13,0,14,1,4,1,14344,0,48,39
27,4,255476,4,2,4,8,2,4,1,0,0,40,26
22,4,213902,11,8,4,1,4,4,0,0,0,40,26
40,4,236021,15,9,2,14,0,4,1,0,0,40,39
19,4,214935,15,9,4,6,3,4,1,0,0,40,39
30,4,59496,15,9,2,14,0,4,1,0,0,40,39
26,4,150132,11,8,4,1,1,4,0,0,0,45,39
56,4,257555,15,9,2,12,0,4,1,0,0,40,39
41,4,79797,11,8,3,10,1,1,1,0,0,40,24
39,4,327435,9,12,2,10,5,4,0,0,0,36,39
28,4,57066,11,8,2,14,0,4,1,0,0,40,39
64,2,50442,6,4,4,1,2,4,1,0,0,40,39
23,4,164231,1,6,5,10,3,4,1,0,0,35,39
24,4,314165,15,9,4,4,3,4,1,0,0,20,39
25,4,187653,11,8,4,6,1,4,1,0,0,48,39
26,4,255193,1,6,2,4,0,4,1,3411,0,40,39
77,4,344425,6,4,2,9,5,2,0,0,0,10,39
26,7,126327,7,11,4,1,4,2,0,0,0,40,39
37,1,143547,9,12,4,10,1,4,0,0,0,40,39
22,0,179973,8,10,4,0,3,4,1,0,0,40,39
22,4,437994,15,9,4,8,2,2,1,0,0,20,39
39,6,55568,9,12,2,5,5,4,0,0,0,50,39
33,4,221324,11,8,4,7,4,2,0,0,0,40,39
36,4,132879,3,1,2,6,0,4,1,0,0,40,22
23,4,60331,15,9,4,3,1,4,1,0,0,40,39
35,4,175614,8,10,0,10,4,4,0,0,0,40,39
34,4,342709,12,13,2,4,0,4,1,0,0,40,39
40,7,456110,1,6,0,14,4,4,0,0,0,52,39
26,2,150226,9,12,4,10,3,4,0,0,0,35,39
55,4,175942,11,8,0,9,1,4,0,0,0,40,10
19,4,113546,1,6,4,3,1,4,1,0,0,56,39
29,7,303446,9,12,2,10,0,4,1,0,0,25,27
63,4,106023,11,8,2,3,0,4,1,0,0,40,39
61,4,411652,2,7,2,3,0,4,1,0,0,40,26
60,4,276009,11,8,2,8,0,1,1,0,0,30,30
31,4,154297,11,8,4,12,4,2,0,0,0,24,39
31,6,204052,11,8,2,3,0,4,1,0,0,40,39
37,4,359001,8,10,2,14,0,4,1,15024,0,50,39
17,4,103851,1,6,4,1,3,4,0,1055,0,20,39
29,4,111900,15,9,2,5,0,4,1,0,0,40,39
50,4,146325,11,8,2,3,0,4,1,0,0,44,39
37,4,312271,12,13,0,4,1,4,1,0,0,65,39
23,4,303121,15,9,4,1,3,4,1,0,0,30,39
43,6,225165,1,6,2,3,0,4,1,0,0,55,39
28,6,420054,11,8,2,3,0,4,1,0,0,40,22
32,2,144949,11,8,2,11,0,4,1,0,0,40,39
46,7,27802,7,11,2,13,0,4,1,0,0,38,39
48,5,30575,8,10,2,3,0,4,1,0,0,70,39
27,4,106316,14,14,0,10,1,4,0,0,0,12,39
23,4,346480,11,8,4,1,1,4,0,0,0,50,39
58,7,198145,9,12,2,1,0,4,1,0,0,35,39
29,4,176037,8,10,0,13,1,2,1,14344,0,40,39
22,4,140001,9,12,4,1,1,4,1,0,0,40,39
23,4,121471,9,12,4,1,1,4,0,0,0,40,39
22,4,210165,15,9,4,3,1,4,1,0,0,50,39
36,4,169469,15,9,2,4,0,4,1,7298,0,40,39
36,4,105138,11,8,0,14,1,4,1,0,0,50,39
26,4,98155,11,8,2,4,0,4,1,0,0,40,39
36,4,181382,8,10,2,7,0,4,1,3103,0,40,39
50,4,313321,7,11,0,12,1,4,0,0,0,40,39
17,0,250541,1,6,4,0,3,2,1,0,0,8,39
28,4,200511,11,8,5,5,1,4,1,0,0,55,39
30,4,193298,11,8,2,14,0,4,1,0,0,45,39
22,7,201569,9,12,4,10,3,4,0,0,0,20,39
44,4,138845,15,9,2,14,0,4,1,0,0,40,39
33,4,264936,11,8,0,1,2,4,0,0,0,40,39
36,4,118909,7,11,4,1,4,2,0,0,0,40,23
46,4,294907,4,2,2,7,0,4,1,0,0,40,26
33,6,188957,9,12,4,12,1,4,0,0,0,40,39
60,4,181953,11,8,2,14,0,4,1,0,0,28,39
24,4,100605,15,9,4,7,3,3,1,0,0,14,39
33,4,112820,8,10,2,11,0,4,1,0,0,40,39
50,1,343014,15,9,2,4,0,2,1,0,0,40,39
21,4,164920,15,9,4,8,3,4,0,0,0,40,39
21,4,170456,15,9,4,8,3,4,1,0,0,35,22
31,2,47276,9,12,2,8,0,4,1,0,0,38,39
49,2,170846,12,13,0,4,1,4,0,0,0,40,39
24,4,35603,15,9,0,8,1,2,1,0,0,40,39
37,4,239397,0,5,2,7,0,4,1,0,0,40,26
30,4,77143,9,12,4,4,3,2,1,0,0,40,11
22,4,164922,11,8,2,8,0,4,1,0,0,40,39
34,5,28984,8,10,0,12,4,4,0,0,0,40,39
25,7,129200,15,9,4,14,1,2,1,0,0,40,39
69,4,106595,11,8,6,1,1,4,0,1848,0,40,39
30,4,93884,9,12,2,10,0,4,1,0,0,45,39
55,4,334308,11,8,2,4,5,4,0,0,0,30,39
52,4,99185,11,8,2,12,0,4,1,7298,0,50,39
49,4,34377,2,7,2,3,0,4,1,0,0,40,39
40,4,184857,11,8,5,7,4,4,1,0,0,40,39
46,6,57452,8,10,2,3,0,4,1,0,0,40,39
18,4,230875,1,6,4,1,1,4,1,0,0,40,39
26,4,167848,11,8,4,7,1,2,1,0,0,40,39
41,4,124956,9,12,0,4,4,2,0,0,0,90,39
34,4,101345,9,12,2,12,5,4,0,0,0,40,39
37,4,103925,15,9,4,13,2,4,0,0,0,40,39
31,4,222130,15,9,4,1,1,4,0,0,0,43,39
68,0,146645,10,15,2,0,0,4,1,20051,0,50,39
59,4,110820,11,8,0,3,1,4,1,0,0,38,39
40,4,103474,11,8,2,12,5,4,0,0,0,30,39
31,4,198069,11,8,4,8,3,4,1,0,0,24,39
24,0,256240,5,3,2,0,3,4,1,0,0,60,39
50,4,93690,11,8,2,14,0,4,1,0,0,40,39
35,2,211073,15,9,2,11,0,4,1,0,0,61,39
34,7,98101,9,12,2,4,0,4,1,7688,0,45,0
39,4,172718,11,8,0,1,4,4,0,0,0,40,39
17,4,204018,1,6,4,12,4,4,1,0,0,15,39
26,4,146343,15,9,2,12,5,2,0,0,0,40,39
25,4,64671,11,8,0,6,3,1,0,0,0,40,30
50,4,189183,11,8,2,1,0,4,1,0,0,40,39
56,0,132930,12,13,4,0,1,4,0,0,0,50,39
38,4,91857,11,8,2,3,0,4,1,0,0,44,39
37,4,61299,15,9,2,3,0,4,1,0,0,45,39
39,4,344743,15,9,2,1,3,2,0,0,0,50,39
18,4,285013,11,8,4,12,3,4,1,0,0,10,39
60,4,122276,4,2,2,3,0,4,1,0,0,45,22
55,4,171015,11,8,6,12,4,4,0,0,0,40,39
19,4,319889,11,8,4,8,3,4,1,0,0,25,39
53,4,156843,12,13,4,10,1,4,0,0,1564,54,39
43,4,266439,11,8,0,7,1,4,1,0,0,45,39
39,4,154410,11,8,2,1,0,4,1,0,0,40,39
24,5,142404,9,12,2,4,0,4,1,0,0,40,39
34,4,275438,15,9,2,10,0,4,1,5178,0,40,39
20,4,318036,11,8,4,8,1,4,1,0,0,40,39
36,4,218490,7,11,2,3,0,4,1,0,0,35,39
21,4,27162,15,9,4,8,3,4,0,0,0,16,39
47,5,201699,7,11,2,4,0,4,1,0,0,50,39
43,6,194726,11,8,0,3,3,4,1,0,0,35,39
44,6,156687,11,8,2,5,0,1,1,0,0,42,24
17,4,137042,0,5,4,10,3,4,1,0,0,20,39
59,4,167963,11,8,4,1,4,4,1,0,0,40,39
35,4,117381,9,12,0,12,1,4,1,0,0,40,39
51,4,282549,11,8,2,7,0,2,1,3137,0,40,39
49,4,138370,12,13,3,11,1,1,1,0,0,40,19
41,4,178983,11,8,2,1,5,4,0,0,0,40,39
57,1,197875,11,8,0,1,1,4,0,0,0,40,39
39,4,270059,15,9,0,1,4,4,0,0,0,35,39
33,4,392812,9,12,2,4,0,4,1,0,0,45,39
37,1,419053,11,8,0,3,1,4,1,0,0,40,39
25,4,193787,15,9,4,13,3,4,0,0,0,40,39
37,4,709445,11,8,5,3,2,2,1,0,0,40,39
32,4,153963,11,8,0,8,4,4,0,0,0,35,39
27,4,194652,11,8,4,3,3,2,1,0,0,40,39
26,4,135645,9,12,4,12,1,4,1,0,0,40,39
47,0,89806,15,9,0,0,1,0,0,0,0,35,39
18,4,335665,1,6,4,8,2,2,0,0,0,24,39
52,5,77392,11,8,2,5,0,4,1,0,0,60,39
32,4,182323,6,4,2,3,0,4,1,0,0,40,39
37,4,186434,11,8,2,8,0,2,1,0,0,40,39
59,4,182460,9,12,2,4,0,4,1,0,0,60,39
24,4,268525,9,12,4,1,1,4,1,0,0,32,39
70,0,336007,4,2,2,0,0,4,1,0,0,20,39
58,4,220789,9,12,0,14,1,4,1,0,0,45,39
33,4,156192,12,13,2,10,0,4,1,0,0,45,39
27,4,133696,15,9,2,10,0,4,1,0,0,88,39
50,4,94391,8,10,2,3,0,4,1,0,0,50,39
44,2,193425,12,13,2,10,5,4,0,4386,0,40,39
38,6,112158,11,8,2,4,0,4,1,0,0,99,39
30,4,347166,9,12,4,10,1,4,1,13550,0,45,39
70,4,170428,9,12,6,10,4,4,0,0,0,20,33
46,4,321327,15,9,2,14,0,4,1,7298,0,45,39
50,7,229272,11,8,2,3,0,2,1,0,0,40,39
45,4,118291,15,9,4,3,1,4,0,0,0,80,39
20,0,41356,7,11,4,0,1,4,0,0,0,32,39
40,4,240504,9,12,2,12,0,4,1,0,0,45,39
73,6,109833,9,12,2,5,0,4,1,0,0,30,39
41,4,49156,11,8,2,3,0,4,1,0,0,40,39
50,4,98215,11,8,0,8,1,4,1,0,0,40,39
33,4,133503,11,8,2,12,0,4,1,0,1977,45,39
19,4,365640,11,8,4,9,1,4,0,0,0,45,0
53,7,229465,10,15,2,10,0,4,1,0,0,50,39
42,6,101709,8,10,2,3,0,1,1,2885,0,40,39
49,5,330874,15,9,2,12,0,4,1,0,0,70,39
39,4,48915,11,8,2,7,0,4,1,0,0,40,39
48,4,320421,11,8,2,12,0,4,1,0,0,50,39
40,4,146653,9,12,0,1,4,4,0,0,0,20,39
40,7,50093,12,13,0,10,4,4,0,0,0,20,39
24,4,180060,12,13,4,4,3,4,1,6849,0,90,39
39,4,108140,8,10,2,3,0,4,1,0,0,40,39
30,4,131588,11,8,4,3,1,2,0,0,0,45,39
33,4,97521,11,8,4,1,3,4,1,0,0,40,39
39,4,175681,9,12,2,10,0,2,1,0,0,60,0
63,4,149756,7,11,0,4,1,4,1,0,0,40,39
36,4,33355,15,9,4,8,3,4,1,0,0,45,39
23,4,32950,15,9,4,14,1,4,1,4101,0,40,39
51,4,111939,9,12,2,10,0,4,1,0,0,50,39
46,4,171807,15,9,0,12,4,4,0,0,0,40,39
51,7,285747,12,13,2,10,0,4,1,0,1977,60,39
23,4,175837,1,6,4,5,2,4,0,0,0,40,33
25,4,131976,9,12,4,4,3,4,1,0,0,55,39
36,4,134367,11,8,0,8,3,4,0,0,0,30,39
59,0,409842,12,13,2,0,0,4,1,0,0,20,39
44,5,95150,15,9,2,4,0,4,1,0,0,50,39
53,1,173093,15,9,2,4,5,1,0,0,1887,40,30
41,4,154668,15,9,2,10,0,4,1,0,0,40,39
53,5,155983,12,13,2,12,0,4,1,0,0,65,39
22,2,238831,15,9,4,11,3,4,1,0,0,40,39
47,4,340982,15,9,2,7,0,1,1,3103,0,40,30
17,4,182158,0,5,4,9,3,4,1,0,0,30,39
27,4,194472,11,8,4,9,1,4,0,0,0,60,39
22,4,34616,15,9,4,12,1,4,0,0,0,30,39
41,1,207685,9,12,4,4,1,4,1,0,0,40,39
66,4,114447,8,10,6,10,1,4,0,0,0,35,39
37,4,34180,11,8,2,3,0,4,1,0,0,40,39
28,2,401886,11,8,4,1,2,4,1,0,0,20,39
20,0,238685,1,6,0,0,1,4,0,0,0,40,39
31,7,161631,15,9,0,1,4,4,0,0,0,40,39
17,4,104232,0,5,4,8,3,4,1,0,0,10,39
23,4,193586,15,9,4,1,3,4,0,0,0,25,39
45,2,326064,15,9,0,1,4,2,0,6497,0,35,39
45,6,123088,11,8,2,3,0,4,1,0,0,50,39
39,2,153976,12,13,2,10,0,4,1,0,0,40,39
31,4,156743,12,13,2,12,0,4,1,0,0,76,39
45,6,123681,9,12,2,10,0,4,1,0,0,30,39
41,4,160837,1,6,3,7,1,4,1,0,0,40,13
39,5,143123,8,10,2,3,0,4,1,0,2415,40,39
46,4,187226,6,4,0,8,1,4,1,0,0,25,39
63,4,213945,9,12,2,12,0,4,1,15024,0,40,20
31,4,206512,1,6,4,6,3,4,1,0,0,25,39
62,8,170114,7,11,2,5,0,4,1,0,0,50,39
49,2,163229,11,8,2,11,0,4,1,0,0,56,39
29,4,126060,11,8,2,12,5,4,0,0,0,40,39
48,4,167159,8,10,4,1,4,4,1,0,0,40,39
48,4,101299,7,11,2,10,0,4,1,0,0,45,39
19,0,204868,11,8,2,0,5,4,0,0,0,36,39
27,4,23940,11,8,4,6,2,0,1,0,0,40,39
30,4,425627,15,9,4,3,2,4,1,0,0,40,26
29,4,157612,9,12,4,12,1,4,0,3325,0,45,39
28,0,78388,0,5,4,0,3,4,0,0,0,38,39
27,1,105189,11,8,0,1,1,4,1,4865,0,50,39
18,4,89478,15,9,4,12,3,4,0,0,0,20,39
62,2,114045,11,8,0,8,1,4,0,0,0,35,39
26,4,396482,9,12,4,12,1,4,0,0,0,48,39
35,4,346766,11,8,4,6,1,4,0,0,0,40,39
52,4,181677,0,5,2,14,0,4,1,0,0,30,39
28,2,211920,11,8,2,11,0,4,1,0,0,40,39
43,6,152958,11,8,2,4,0,4,1,0,0,35,39
29,4,131088,15,9,2,4,0,4,1,0,0,40,39
26,6,219897,12,13,4,10,1,4,0,0,0,50,39
63,0,221592,11,8,2,0,0,4,1,0,0,40,39
30,4,272669,15,9,4,13,1,1,1,0,0,40,39
72,0,28929,1,6,6,0,1,4,0,0,0,24,39
26,4,195555,9,12,4,12,1,4,0,0,0,40,39
34,4,261418,11,8,2,8,0,4,1,0,0,40,39
20,4,258298,15,9,4,6,3,4,1,0,0,20,39
38,5,159179,14,14,2,10,0,4,1,0,0,45,39
34,4,112584,0,5,0,8,4,4,0,0,0,38,39
20,0,162667,11,8,4,0,2,4,1,0,0,40,8
42,7,104663,10,15,4,4,1,4,0,0,0,40,22
50,6,334273,9,12,2,12,0,4,1,0,0,8,39
46,7,353012,11,8,2,14,0,4,1,0,0,40,39
62,4,81534,15,9,2,12,0,1,1,0,0,40,39
28,4,156257,15,9,2,3,0,4,1,0,0,60,39
66,0,357750,1,6,6,0,1,2,0,0,0,40,39
50,4,211319,9,12,2,4,0,4,1,7298,0,50,39
26,4,162302,15,9,4,7,1,1,1,0,0,40,30
37,4,108140,12,13,2,4,0,4,1,15024,0,45,39
35,4,197365,11,8,2,5,0,4,1,0,0,40,39
20,4,471452,15,9,4,8,3,4,1,0,0,30,39
51,4,252903,0,5,2,12,0,4,1,0,1977,40,39
48,4,164964,11,8,2,7,0,4,1,0,0,40,39
45,4,127111,12,13,2,10,0,4,1,0,0,55,39
38,4,393945,8,10,0,13,1,4,0,0,0,36,39
63,4,207385,15,9,2,12,0,4,1,0,0,30,39
51,4,335997,11,8,2,4,0,4,1,4386,0,55,39
57,4,334224,15,9,2,3,5,4,0,9386,0,40,39
26,4,245880,11,8,4,8,2,4,1,0,0,40,39
40,4,206049,15,9,2,14,0,4,1,0,0,40,39
58,2,259216,6,4,0,8,1,4,0,0,0,40,39
57,4,98350,14,14,2,3,0,1,1,0,1902,40,30
58,4,116901,11,8,0,8,4,4,0,0,0,25,39
18,4,434430,11,8,4,10,1,4,1,0,0,30,39
55,2,176046,12,13,2,10,5,4,0,0,2267,40,39
25,4,632834,11,8,4,3,3,2,1,0,0,40,39
22,4,218343,11,8,4,8,3,4,0,0,0,40,39
39,4,347960,14,14,4,10,1,4,0,14084,0,35,39
32,4,94041,8,10,4,3,1,4,1,0,0,44,21
27,4,210867,5,3,4,5,3,4,1,0,0,50,0
54,5,108435,9,12,2,12,0,4,1,0,0,50,39
57,2,339163,15,9,6,1,4,4,0,0,0,40,26
58,7,259929,10,15,4,4,1,4,0,0,0,43,39
25,4,476334,15,9,2,3,0,4,1,0,0,40,39
43,4,64506,15,9,0,8,1,4,1,0,0,30,39
52,4,152373,15,9,2,12,0,4,1,0,0,40,39
41,4,118619,9,12,2,4,0,2,1,0,0,50,39
50,4,278188,11,8,0,3,1,4,0,0,0,45,39
50,1,184007,15,9,2,1,0,4,1,0,0,40,39
59,2,238431,11,8,0,1,4,4,0,0,0,38,39
23,7,110128,15,9,4,8,3,4,1,0,0,40,39
19,4,82210,11,8,4,12,1,4,1,0,0,50,39
40,4,168538,11,8,2,12,0,4,1,0,0,60,39
55,4,113912,8,10,2,10,5,4,0,0,0,20,39
22,4,183083,15,9,4,7,1,4,0,0,0,35,39
50,2,124076,9,12,2,10,5,4,0,0,0,40,39
27,4,165519,11,8,2,3,0,4,1,0,0,40,39
47,4,155659,15,9,2,3,0,4,1,7688,0,55,39
35,4,139364,11,8,2,12,0,4,1,0,1902,40,39
85,4,115364,11,8,6,12,4,4,1,0,0,35,39
56,4,235197,11,8,4,1,1,4,0,0,0,38,39
61,4,26254,11,8,0,4,1,4,0,0,0,40,39
56,4,161662,9,12,2,4,0,4,1,0,0,42,39
30,0,298577,11,8,4,0,3,4,1,0,0,30,39
63,6,289741,12,13,2,5,0,4,1,41310,0,50,39
21,4,275291,15,9,4,12,3,4,1,0,0,12,39
39,4,328466,1,6,2,8,0,4,1,2407,0,70,26
37,4,344480,15,9,2,3,0,4,1,0,0,65,39
48,4,102092,11,8,2,3,0,4,1,0,0,40,39
18,4,95917,11,8,4,8,3,4,1,0,0,25,2
22,4,341227,15,9,4,1,1,4,1,0,0,20,39
46,4,110171,12,13,2,10,0,4,1,15024,0,50,39
23,4,214542,9,12,4,6,1,4,1,0,0,40,39
41,4,433989,8,10,2,12,0,4,1,4386,0,60,39
40,4,199599,0,5,2,4,0,4,1,0,0,40,39
36,2,51424,11,8,0,1,4,4,0,0,0,40,39
44,6,120539,9,12,4,12,1,4,1,0,0,50,39
51,4,122159,15,9,6,10,1,4,0,3325,0,40,39
62,2,76720,9,12,2,10,5,4,0,0,0,40,39
56,4,235205,11,8,6,8,4,4,0,0,0,40,39
26,0,188343,11,8,4,0,4,2,0,0,0,40,39
26,4,456618,11,8,4,8,1,4,1,0,0,40,26
31,4,288566,9,12,2,13,0,4,1,0,0,43,39
44,5,138991,15,9,2,4,0,4,1,0,0,50,39
25,4,105693,9,12,4,10,1,4,0,0,0,40,39
61,4,149405,11,8,2,8,0,2,1,0,0,40,39
31,4,399052,6,4,2,5,5,4,0,0,0,42,39
41,2,88904,9,12,5,10,4,2,0,0,0,40,39
23,4,216889,11,8,4,6,1,4,1,0,0,40,39
62,4,92178,0,5,2,7,0,4,1,0,0,40,39
43,5,104892,11,8,2,5,0,4,1,0,0,45,39
25,6,257574,9,12,4,1,1,2,0,0,0,20,39
25,4,123586,15,9,4,1,4,3,1,0,0,40,39
23,4,118023,15,9,4,4,1,4,1,0,0,45,0
27,4,232954,11,8,2,12,0,4,1,0,0,45,39
34,1,112115,15,9,4,3,2,4,1,0,0,40,39
21,4,182823,9,12,4,12,3,4,1,0,0,30,39
27,4,31659,15,9,2,3,0,4,1,0,0,45,39
50,4,233369,15,9,0,10,4,4,0,0,0,40,39
45,7,101299,10,15,2,10,0,4,1,0,0,40,39
59,2,236426,7,11,0,10,1,4,0,0,0,50,39
54,0,155755,11,8,0,0,1,4,0,4416,0,25,39
40,4,181265,15,9,2,3,0,4,1,0,0,52,39
34,4,203488,15,9,2,14,0,4,1,0,0,40,39
65,4,95303,11,8,2,4,0,4,1,0,0,40,39
17,4,209650,2,7,4,8,3,4,1,0,0,16,39
37,2,593246,9,12,2,10,5,4,0,0,0,50,39
43,0,200508,9,12,2,0,0,4,1,0,0,40,39
26,4,163747,9,12,4,12,1,4,0,0,0,55,39
44,6,182771,9,12,2,4,0,1,1,0,0,48,35
17,4,56536,1,6,4,12,3,4,0,1055,0,18,19
24,4,301199,15,9,4,13,3,4,0,0,0,20,39
33,4,529104,1,6,2,6,0,4,1,0,0,50,39
44,4,106682,11,8,2,12,0,4,1,0,0,60,39
24,4,64167,8,10,4,13,4,2,0,0,0,40,39
23,4,240137,4,2,4,6,1,4,1,0,0,55,26
33,4,403468,11,8,2,7,5,4,0,0,0,40,26
45,5,201699,10,15,2,10,0,4,1,0,0,60,39
43,4,162003,15,9,0,7,1,4,1,0,0,40,39
22,4,128487,11,8,4,1,1,4,0,0,0,10,39
39,4,83893,11,8,2,1,0,4,1,0,0,40,39
40,2,197012,9,12,0,13,1,4,0,8614,0,40,9
44,2,124924,8,10,4,3,1,4,1,0,0,44,39
35,4,184655,9,12,4,10,1,4,1,0,0,40,39
28,4,110145,11,8,2,1,0,4,1,0,0,40,39
37,6,68899,11,8,2,3,0,4,1,0,2129,40,39
28,4,159001,11,8,4,6,3,4,1,0,0,30,39
58,4,119386,8,10,0,1,1,4,0,0,0,60,39
22,4,237498,11,8,4,8,3,4,1,0,0,40,39
59,4,329059,9,12,4,3,1,4,1,0,0,50,39
45,4,230979,15,9,3,1,1,4,0,0,0,40,39
61,4,101500,8,10,2,1,0,4,1,0,0,40,39
44,4,201924,9,12,0,12,4,4,0,0,0,35,39
46,5,112320,9,12,0,4,1,4,0,0,0,50,39
30,4,284395,11,8,2,3,0,4,1,0,0,50,39
34,4,202210,11,8,4,8,4,2,0,0,0,40,39
51,6,240236,7,11,5,12,1,2,1,0,0,30,39
59,4,159008,7,11,2,3,0,4,1,7298,0,20,39
39,1,32312,9,12,4,10,1,4,0,0,0,60,39
69,4,182862,11,8,4,14,1,4,1,15831,0,40,39
56,4,158752,12,13,2,4,5,4,0,0,0,50,39
37,4,272950,11,8,2,4,0,4,1,0,0,40,39
24,4,227610,0,5,0,6,4,4,0,0,0,58,39
55,6,185195,9,12,2,4,0,4,1,0,0,40,39
45,4,162915,15,9,0,14,1,4,1,0,0,50,39
38,7,134069,12,13,2,4,0,4,1,7298,0,60,39
45,4,138626,8,10,0,4,1,4,1,2174,0,50,39
28,0,161290,15,9,4,0,3,2,0,0,0,40,39
27,6,116613,15,9,2,8,5,4,0,0,0,50,39
38,2,200153,7,11,4,10,1,4,1,0,0,40,39
35,4,241998,11,8,4,12,1,4,1,4787,0,40,39
25,4,130302,11,8,2,7,0,4,1,0,0,40,39
52,4,162576,7,11,2,13,0,4,1,0,0,40,39
58,5,104333,11,8,0,12,1,4,1,0,0,50,39
34,4,509364,11,8,2,3,0,4,1,0,0,40,39
18,4,469921,15,9,4,10,3,4,0,0,0,40,39
44,4,212888,9,12,0,4,4,4,0,0,0,45,39
37,4,103323,7,11,2,12,0,4,1,0,0,40,39
33,4,96245,7,11,2,10,0,4,1,0,0,50,39
25,4,212495,9,12,4,4,3,4,1,0,1340,40,39
30,4,236993,15,9,4,1,4,4,0,0,0,30,39
