0,1,2,3,4,5,6,7,8,9,10,11,12,13
48,4,148995,12,13,2,4,0,4,1,0,0,40,39
37,4,49115,12,13,2,4,0,4,1,0,0,60,39
57,4,135339,9,12,2,4,0,1,1,0,0,40,30
40,4,282155,11,8,5,8,2,4,0,0,0,25,39
30,4,381153,15,9,2,3,0,4,1,0,0,40,39
28,4,198813,11,8,4,6,3,2,0,0,0,40,39
30,4,89735,11,8,4,3,3,4,1,0,1504,40,39
23,4,166527,15,9,4,4,3,3,0,0,0,40,39
28,4,230743,7,11,0,1,1,4,0,0,0,40,39
44,4,174189,15,9,2,12,0,4,1,0,0,60,39
46,4,185041,11,8,2,7,0,4,1,0,0,50,39
34,4,317809,9,12,2,4,0,4,1,0,0,50,0
20,4,224059,11,8,4,8,1,4,1,0,0,40,39
35,7,49352,15,9,4,1,3,4,0,0,0,38,39
20,4,177287,11,8,4,12,1,4,0,0,0,38,39
43,4,336042,11,8,5,14,1,4,1,0,0,40,39
47,1,168109,11,8,2,1,0,4,1,0,0,70,39
40,4,125776,8,10,2,1,0,4,1,0,0,40,39
24,4,208882,11,8,4,3,1,2,1,0,0,40,39
42,4,102606,9,12,2,13,0,4,1,0,0,40,39
36,0,187167,11,8,5,0,1,4,0,0,0,30,39
46,4,177633,11,8,2,7,0,4,1,0,0,50,39
49,4,67365,11,8,2,3,0,4,1,0,0,40,39
43,7,159449,11,8,4,3,4,4,1,0,0,40,39
18,0,202516,11,8,4,0,3,4,0,0,0,35,39
33,4,339482,11,8,2,3,0,4,1,0,0,40,39
32,4,108116,9,12,2,4,0,4,1,0,1902,60,39
39,4,231491,11,8,4,6,2,4,1,0,0,40,39
37,1,160910,11,8,2,3,0,4,1,0,0,40,39
47,4,204692,11,8,2,3,0,4,1,0,0,40,39
33,6,203784,8,10,2,5,0,4,1,0,0,62,39
43,4,74581,11,8,2,3,0,4,1,0,0,48,39
48,4,240629,11,8,0,14,1,4,1,0,0,65,39
37,2,144322,8,10,4,1,1,4,0,0,0,43,39
39,2,357962,7,11,4,14,1,4,1,0,0,48,39
17,0,806316,1,6,4,0,3,4,0,0,0,20,39
31,4,122609,11,8,0,1,4,4,0,0,0,40,39
42,1,460214,15,9,2,1,0,4,1,0,0,40,39
29,4,207473,5,3,2,14,0,4,1,0,0,40,26
50,4,183173,11,8,2,10,0,4,1,99999,0,40,39
36,4,405155,4,2,2,3,0,4,1,0,0,40,26
63,4,117473,15,9,2,10,0,4,1,4386,0,40,39
25,6,210278,9,12,4,10,3,4,1,0,0,30,39
26,4,160300,11,8,4,7,3,4,1,0,0,40,39
38,7,149455,11,8,4,8,4,2,0,0,0,40,39
42,4,341178,4,2,2,8,0,4,1,0,0,44,26
48,6,181758,10,15,4,10,4,4,0,0,0,60,39
18,4,236069,0,5,4,8,3,2,1,0,0,10,39
45,4,201699,8,10,2,7,0,4,1,0,0,40,39
30,4,159589,9,12,2,10,0,4,1,7688,0,50,39
41,4,118721,2,7,0,1,1,0,1,0,0,40,39
42,4,134509,15,9,4,14,4,2,0,0,0,40,39
32,6,173854,9,12,0,10,2,4,1,0,0,35,39
39,4,218916,14,14,0,4,1,4,1,0,0,50,39
32,4,90969,8,10,2,14,0,4,1,0,0,45,39
30,4,398827,11,8,1,1,0,4,1,0,0,60,39
51,4,306108,10,15,4,10,1,4,1,0,0,40,39
64,0,159938,11,8,0,0,1,4,1,8614,0,40,39
23,4,188545,7,11,4,1,3,4,0,0,1974,20,39
42,4,356934,12,13,2,4,0,4,1,0,0,40,39
32,1,454508,9,12,2,4,0,4,1,0,0,40,39
31,5,256362,9,12,2,12,0,4,1,3908,0,50,39
59,4,158813,15,9,2,4,0,4,1,0,0,60,39
43,4,194726,14,14,2,10,0,4,1,15024,0,55,39
40,2,166893,9,12,2,11,0,2,1,0,0,40,39
21,4,57211,11,8,4,3,3,4,1,0,0,40,39
27,0,175552,4,2,2,0,5,4,0,0,0,40,26
52,7,135388,11,8,2,3,0,4,1,5013,0,40,39
62,4,150693,11,8,6,1,1,4,0,0,0,42,39
36,1,51089,9,12,2,1,0,4,1,0,0,50,39
73,4,173047,9,12,2,10,0,4,1,0,0,15,39
57,4,73411,15,9,2,3,0,4,1,0,0,40,39
33,4,191335,7,11,2,3,0,4,1,0,1902,50,39
48,2,123075,12,13,2,10,0,4,1,0,0,35,39
23,4,123490,1,6,0,8,4,4,0,0,0,35,39
20,4,221661,11,8,2,1,5,4,0,0,0,40,26
49,0,296892,11,8,2,0,0,4,1,0,0,40,33
32,4,207668,11,8,2,3,0,4,1,0,0,50,39
28,4,204074,12,13,2,10,0,4,1,0,0,48,39
53,7,227392,15,9,2,11,0,4,1,0,0,60,39
65,6,225473,15,9,6,3,1,4,0,0,0,35,39
28,4,168901,9,12,2,10,0,1,1,0,0,40,36
35,6,147258,8,10,4,5,3,4,1,0,0,65,39
36,6,135416,15,9,2,8,5,4,0,0,0,50,39
33,4,180551,11,8,0,4,4,4,0,0,0,40,39
38,4,179488,7,11,0,3,1,4,1,0,0,40,39
58,4,320102,10,15,2,10,0,4,1,0,0,50,39
47,6,106252,9,12,0,12,1,4,0,0,0,50,39
22,4,89991,15,9,4,8,3,4,0,0,0,11,39
28,2,229223,8,10,2,10,5,4,0,7688,0,36,39
25,4,394503,15,9,2,12,0,4,1,0,0,40,39
19,4,97215,15,9,5,12,4,4,0,0,0,25,39
39,6,83242,15,9,2,5,0,4,1,0,0,60,39
42,4,332401,9,12,4,12,1,4,1,0,0,40,39
32,7,190577,9,12,4,10,3,4,0,0,0,40,39
30,6,148959,15,9,0,3,1,4,1,0,0,35,39
43,4,185670,3,1,6,10,4,4,0,0,0,21,26
49,4,135643,11,8,6,3,4,1,0,0,0,40,35
33,2,269604,4,2,4,8,4,3,0,0,0,40,8
37,6,348739,14,14,2,10,0,4,1,0,0,50,39
76,0,42209,6,4,6,0,1,4,1,0,0,25,39
38,4,186191,9,12,4,10,3,4,1,0,0,40,39
40,4,124520,8,10,0,3,4,4,1,0,0,50,39
29,4,190765,11,8,0,7,1,4,1,0,0,44,39
55,4,143372,11,8,0,12,4,2,0,0,0,40,39
41,4,184378,11,8,5,3,1,4,1,0,0,40,39
48,4,345831,15,9,2,13,0,4,1,0,0,40,39
25,4,241025,9,12,4,8,3,4,1,0,0,18,39
44,4,323627,9,12,4,4,1,4,0,0,0,5,39
21,4,83704,2,7,2,3,0,4,1,0,0,40,39
46,4,86220,9,12,0,12,1,4,0,0,0,40,39
54,4,96062,7,11,2,13,0,4,1,0,0,40,39
21,4,305874,15,9,2,3,0,4,1,0,0,54,39
30,4,287986,15,9,4,6,1,4,1,0,0,40,39
21,4,194861,11,8,4,7,3,4,1,0,0,40,39
56,4,193818,6,4,0,3,1,4,1,0,0,40,39
36,4,179666,2,7,2,3,0,3,1,0,0,40,39
35,4,124483,9,12,4,12,1,1,1,0,0,50,0
35,4,177121,11,8,0,8,1,4,0,0,0,35,39
44,4,252202,11,8,0,1,1,4,0,0,0,40,39
28,5,80158,11,8,4,4,3,4,1,0,0,40,39
54,4,340476,11,8,5,12,4,4,0,0,0,35,39
62,4,223975,5,3,2,10,0,4,1,0,0,20,39
43,4,216697,15,9,2,11,0,3,1,0,0,32,39
35,6,32528,11,8,2,14,0,4,1,0,0,50,39
62,2,140851,11,8,2,8,0,4,1,0,0,40,39
33,4,252168,15,9,4,8,1,2,1,0,0,40,39
27,4,278617,15,9,4,3,1,4,1,0,0,40,39
42,6,183765,9,12,4,10,1,4,1,0,0,50,0
53,4,23698,11,8,2,3,0,4,1,0,0,46,39
90,4,226968,5,3,2,7,0,4,1,0,0,40,39
55,0,52267,12,13,2,0,0,4,1,0,0,18,39
78,4,111189,5,3,4,7,1,4,0,0,0,35,6
49,4,40000,9,12,2,12,0,4,1,4064,0,44,39
28,4,263728,9,12,2,3,0,4,1,0,0,40,39
40,4,82161,9,12,4,1,1,4,1,0,0,40,39
63,4,76860,9,12,2,11,0,1,1,0,0,40,30
45,4,28035,15,9,4,5,2,4,1,0,0,50,39
41,4,173682,12,13,2,7,0,4,1,0,0,40,39
28,4,194690,5,3,5,8,3,4,1,0,0,60,26
42,4,208726,15,9,0,4,4,4,0,0,0,45,39
30,4,196385,9,12,2,10,0,4,1,15024,0,35,39
28,4,232782,15,9,4,1,1,4,0,0,0,40,39
46,6,176863,11,8,2,4,0,4,1,0,0,40,39
32,1,42900,14,14,2,10,0,4,1,15024,0,50,39
31,4,163003,7,11,4,10,2,1,0,0,0,40,30
35,4,270572,9,12,0,10,1,4,0,0,0,40,39
31,4,279015,12,13,2,4,0,4,1,0,2415,70,36
45,4,162187,9,12,2,12,0,4,1,0,0,52,39
58,4,234328,9,12,0,12,1,4,1,0,0,40,39
49,4,39986,6,4,2,3,0,4,1,0,0,40,39
60,0,199947,11,8,2,0,0,4,1,0,0,32,39
53,4,270546,11,8,0,9,1,4,0,0,0,20,39
46,2,327886,7,11,2,1,0,4,1,0,0,40,39
42,4,175935,11,8,2,7,0,4,1,0,0,40,39
59,4,115414,15,9,2,4,0,4,1,0,0,40,39
63,4,254907,8,10,0,8,1,4,0,0,0,20,39
31,4,185732,11,8,4,8,3,4,0,0,0,30,39
25,4,61956,15,9,4,14,1,4,1,0,0,50,39
55,6,35340,15,9,2,3,0,4,1,0,0,50,39
39,4,150217,15,9,0,12,1,4,0,0,0,38,39
53,4,283320,9,12,0,13,1,4,0,0,0,40,39
39,4,58972,7,11,0,4,4,4,1,1506,0,40,39
27,4,302406,15,9,2,12,0,4,1,0,0,40,39
33,4,256362,15,9,4,8,1,4,1,0,0,35,39
34,4,209213,11,8,2,7,0,2,1,0,0,40,0
39,4,191807,11,8,2,12,0,4,1,15024,0,50,39
41,4,373469,7,11,2,7,0,4,1,0,0,40,39
20,0,86318,15,9,4,0,3,4,0,0,0,10,39
41,6,49572,15,9,2,4,0,4,1,0,0,60,39
33,4,119409,11,8,2,7,5,3,0,0,0,40,4
56,4,155657,5,3,0,7,1,4,0,0,0,20,41
54,2,113000,15,9,2,5,0,4,1,0,0,40,39
44,4,101593,9,12,2,12,0,4,1,0,0,60,39
40,4,141657,11,8,0,1,4,4,0,0,0,40,39
33,4,56701,9,12,2,10,0,4,1,15024,0,75,39
31,4,225507,8,10,4,8,4,4,0,0,0,40,39
31,4,308540,15,9,2,3,0,4,1,0,0,40,39
18,4,302859,11,8,4,12,3,4,1,0,0,20,39
17,4,225507,1,6,4,6,1,2,0,0,0,15,39
62,4,97017,15,9,2,3,0,4,1,0,0,45,39
46,6,353012,10,15,2,10,0,4,1,0,1902,50,39
20,4,211968,15,9,4,10,3,4,0,0,0,15,39
56,6,385632,5,3,0,8,4,4,0,0,0,40,39
19,0,124884,6,4,4,0,1,4,0,0,0,25,39
50,4,215990,11,8,2,3,0,4,1,0,0,40,39
51,4,194259,9,12,0,13,4,4,0,0,0,40,39
20,4,27337,11,8,4,6,3,0,1,0,0,48,39
53,1,130703,11,8,2,1,0,2,1,0,0,40,39
41,2,47902,9,12,2,10,0,4,1,0,0,45,39
36,4,106964,11,8,2,7,0,4,1,0,0,40,39
23,4,46645,9,12,4,10,1,4,0,0,0,25,39
46,4,185291,1,6,2,6,0,4,1,0,0,45,39
53,4,479621,8,10,0,13,1,2,1,0,0,40,39
51,4,126010,11,8,2,3,0,4,1,0,0,40,39
35,1,287031,12,13,4,4,1,4,1,8614,0,40,39
31,6,229946,11,8,2,10,0,4,1,0,0,40,4
51,5,194995,15,9,2,4,0,4,1,0,0,45,39
34,6,234960,9,12,2,10,0,2,1,0,1887,48,39
62,6,71467,9,12,2,3,0,4,1,0,0,55,39
47,4,355320,9,12,2,10,0,4,1,15024,0,40,39
37,4,178100,12,13,4,4,1,4,0,0,0,40,39
32,6,56026,9,12,2,12,2,4,1,0,0,45,39
30,4,345522,11,8,2,14,0,4,1,3103,0,70,39
56,4,229335,11,8,0,1,1,4,0,0,0,40,39
30,4,311696,1,6,2,8,5,2,0,0,0,30,39
27,4,103164,1,6,2,3,0,4,1,0,0,40,39
49,4,136455,9,12,4,10,1,4,0,0,0,45,39
71,4,217971,6,4,6,12,4,4,0,0,0,13,39
21,4,322674,15,9,4,8,1,4,1,0,0,32,39
47,4,168232,11,8,2,14,0,4,1,0,1887,45,39
30,4,251120,5,3,4,3,1,4,1,0,0,38,39
24,0,165350,11,8,5,0,1,2,1,0,0,50,11
48,4,131309,12,13,2,10,0,4,1,0,0,45,39
48,4,40666,1,6,2,6,0,4,1,0,0,60,39
46,4,265097,11,8,4,6,2,4,1,0,0,5,39
23,4,284898,15,9,4,4,3,4,1,0,0,30,39
39,4,387430,11,8,4,8,1,4,1,0,0,18,39
47,4,229737,11,8,2,3,0,4,1,0,0,45,39
69,4,200560,9,12,2,6,0,4,1,0,0,20,39
42,4,211860,11,8,5,1,1,4,1,0,0,40,39
27,0,330132,11,8,4,0,1,4,0,0,0,25,39
67,4,105438,11,8,5,7,2,4,0,0,0,40,39
57,6,102058,12,13,2,10,0,4,1,0,0,40,39
35,6,189878,12,13,2,12,0,4,1,0,0,40,39
32,4,171215,15,9,0,1,1,4,1,0,0,48,39
43,6,38876,11,8,2,5,0,4,1,0,0,50,39
42,4,163003,9,12,3,13,3,1,0,0,0,40,39
27,4,163127,8,10,2,1,5,4,0,0,0,35,39
43,4,154210,11,8,2,8,0,1,1,2829,0,60,3
30,2,352542,9,12,0,10,4,4,0,0,0,40,39
37,4,213726,11,8,0,7,1,1,0,0,0,40,30
56,4,318450,12,13,2,1,0,4,1,0,0,80,39
44,5,116358,9,12,2,12,0,1,1,0,0,50,0
21,4,118401,15,9,4,8,1,4,0,0,0,30,39
43,4,152420,15,9,2,7,0,2,1,0,0,50,39
52,4,72743,11,8,3,1,1,4,0,0,0,50,39
52,6,313243,11,8,2,3,0,4,1,0,0,55,39
19,0,217194,0,5,4,0,3,4,1,0,0,30,39
21,4,108687,15,9,4,12,3,4,0,0,0,40,39
31,4,169104,9,12,4,12,3,1,1,0,0,40,0
43,4,197810,12,13,0,8,4,4,0,0,0,40,39
20,4,211345,15,9,4,6,3,4,0,0,0,20,39
48,7,85384,15,9,2,3,0,4,1,0,0,40,39
28,2,175796,7,11,4,1,1,4,0,0,0,40,39
26,4,64289,11,8,4,5,3,4,1,0,0,40,39
37,4,278924,11,8,0,12,1,4,1,0,0,40,39
56,1,277420,9,12,2,4,0,4,1,0,0,40,33
39,4,243409,11,8,2,4,0,4,1,0,0,60,39
90,4,313749,11,8,6,1,4,4,0,0,0,25,39
44,6,274562,11,8,4,3,1,4,1,14344,0,40,39
39,2,166497,11,8,0,6,1,4,1,0,0,40,39
44,5,64632,10,15,2,10,0,4,1,0,0,60,39
90,0,166343,3,1,6,0,1,2,0,0,0,40,39
44,4,116825,14,14,2,10,0,4,1,15024,0,80,39
33,4,101345,11,8,2,4,5,4,0,0,0,42,2
26,4,244495,11,8,2,3,0,4,1,0,0,48,39
39,4,117381,15,9,0,14,1,4,1,0,0,65,39
32,2,255004,15,9,4,3,1,4,1,0,0,40,39
21,7,173324,15,9,4,8,3,2,1,0,0,20,39
50,6,30731,8,10,4,8,1,4,1,0,0,50,39
21,4,351084,11,8,4,1,1,4,0,0,0,40,39
52,4,42924,2,7,2,3,0,4,1,0,0,45,39
53,0,64322,5,3,5,0,1,4,1,0,0,40,39
51,4,84278,9,12,2,10,0,4,1,0,0,55,39
61,4,270056,11,8,0,1,1,1,0,0,0,40,24
24,4,117767,7,11,4,12,3,4,1,0,0,20,39
65,4,176796,11,8,0,1,1,4,0,0,0,40,39
53,4,133219,11,8,2,8,0,2,1,4386,0,30,39
24,4,200967,11,8,2,3,5,4,0,0,0,36,39
31,1,484669,15,9,4,13,1,4,1,0,0,40,39
42,4,212737,6,4,5,3,4,2,1,0,0,40,39
44,4,277533,15,9,2,3,0,4,1,0,0,40,39
23,6,236804,15,9,4,5,3,4,1,0,0,35,39
23,4,117789,9,12,4,1,3,4,0,0,0,40,39
52,6,242341,5,3,2,3,0,0,1,0,0,40,39
44,1,280362,7,11,2,3,0,4,1,0,0,40,39
23,4,313573,9,12,4,12,3,2,0,0,0,25,39
40,4,178983,11,8,2,1,5,4,0,0,0,30,39
32,4,167106,11,8,2,12,0,1,1,0,0,40,17
22,7,157332,15,9,4,8,3,4,0,0,0,15,39
28,4,183639,9,12,4,1,1,4,1,0,0,21,39
27,4,704108,9,12,4,10,1,4,1,0,0,50,39
55,4,60193,11,8,0,1,1,4,0,0,0,40,39
28,4,152951,11,8,0,6,1,4,1,0,0,40,39
42,4,413297,15,9,2,13,0,4,1,0,0,40,39
50,5,201689,5,3,2,3,0,4,1,0,1977,63,0
36,2,382635,9,12,0,1,4,4,0,0,0,35,16
37,5,99452,15,9,2,14,0,4,1,0,0,55,39
47,0,178013,0,5,2,0,5,4,0,0,0,20,5
31,4,189759,7,11,2,1,0,4,1,0,0,40,22
19,0,234519,15,9,4,0,3,4,1,0,0,35,39
27,4,191822,11,8,2,12,5,4,0,0,0,50,39
31,4,231826,11,8,2,8,0,4,1,0,0,52,26
22,4,322674,15,9,4,4,3,4,1,0,0,40,39
27,4,387776,15,9,4,8,3,4,1,0,0,40,39
40,4,174515,11,8,3,8,3,4,0,0,0,40,39
54,4,155233,9,12,4,1,1,4,0,14084,0,40,39
51,4,53833,11,8,2,10,0,4,1,0,0,46,39
34,6,203488,11,8,2,3,0,4,1,0,0,60,39
33,7,913447,15,9,0,8,4,2,0,0,0,40,39
53,4,188644,13,0,2,8,0,4,1,0,0,40,26
51,4,29580,1,6,2,12,0,4,1,4386,0,30,39
60,4,40856,8,10,2,3,0,4,1,0,0,46,39
29,4,210464,6,4,2,7,0,4,1,0,0,40,39
46,4,229394,11,8,0,4,1,4,0,0,0,40,39
54,0,196975,11,8,0,0,2,4,1,0,0,45,39
23,1,163870,15,9,4,2,2,4,1,0,0,40,39
21,4,205844,15,9,4,12,3,2,0,0,0,25,39
20,4,224640,7,11,4,4,3,4,0,0,0,40,39
26,4,345405,11,8,2,12,0,4,1,2885,0,40,39
31,2,156464,9,12,4,10,2,4,1,0,0,40,0
27,4,211032,3,1,4,3,1,4,1,0,0,40,26
40,4,105794,14,14,4,10,1,4,0,14084,0,50,39
23,4,174413,9,12,4,4,1,4,0,0,0,40,39
28,6,209205,15,9,2,3,0,4,1,7298,0,40,39
31,4,169269,5,3,4,3,4,4,1,0,0,40,39
36,4,192614,11,8,0,7,1,4,1,0,0,56,39
35,2,308945,11,8,2,3,0,4,1,0,0,40,39
27,4,198813,11,8,0,1,3,2,0,0,0,40,39
49,6,182211,11,8,6,5,1,4,1,0,0,55,39
58,4,140363,11,8,0,7,1,4,1,3325,0,30,39
30,4,107793,15,9,2,14,0,4,1,0,0,56,39
25,4,469697,15,9,2,3,3,4,1,0,0,40,39
29,1,224858,15,9,2,11,0,4,1,0,0,60,39
50,4,33304,11,8,2,3,0,4,1,0,0,40,39
72,4,106890,8,10,6,1,1,4,0,0,0,40,39
33,6,80933,11,8,2,14,0,4,1,0,0,60,39
62,4,199193,11,8,2,6,0,4,1,0,0,25,39
27,4,132963,11,8,2,6,0,2,1,0,0,40,39
20,4,118462,11,8,4,6,3,4,1,0,0,43,39
32,4,176253,15,9,0,4,1,2,1,0,0,40,39
20,4,146538,11,8,2,7,0,4,1,0,0,40,39
21,4,313702,15,9,4,12,1,4,1,0,0,40,39
31,2,199368,9,12,2,11,0,2,1,0,0,50,39
69,4,269499,11,8,6,6,1,4,0,0,0,8,39
27,7,142621,9,12,4,10,1,4,0,4101,0,40,39
25,6,176756,11,8,4,5,3,4,1,0,0,35,39
64,2,198728,15,9,4,14,4,4,1,0,0,40,39
39,4,42044,1,6,2,14,0,4,1,0,0,40,39
20,0,203992,11,8,4,0,3,4,1,0,0,40,39
45,4,358886,11,8,2,14,0,4,1,0,0,40,39
48,4,255439,15,9,4,6,1,4,1,0,0,40,39
26,4,29957,12,13,4,13,2,4,1,0,0,25,39
43,1,115562,11,8,2,7,0,4,1,0,0,40,39
25,4,193820,12,13,4,10,3,4,0,0,0,35,39
22,4,102632,11,8,4,3,1,4,1,0,0,41,39
62,4,84756,6,4,2,8,0,4,1,0,0,35,39
37,4,377798,15,9,2,3,0,4,1,3103,0,40,39
49,7,231961,10,15,0,10,4,4,1,0,0,50,39
30,7,144064,11,8,2,11,0,4,1,0,0,40,39
56,4,175127,11,8,0,3,4,4,1,0,0,35,39
57,4,61474,15,9,2,4,0,4,1,7688,0,45,39
46,4,239439,11,8,5,7,3,2,0,0,0,40,39
41,6,277783,15,9,0,3,1,4,1,0,2001,50,39
44,4,377018,8,10,2,3,0,4,1,0,0,40,39
35,4,255635,6,4,2,3,0,3,1,0,0,40,26
35,1,39207,11,8,4,1,1,4,1,0,0,40,39
23,4,131275,11,8,4,3,3,0,1,0,0,40,39
40,4,71305,11,8,2,8,0,2,1,0,0,40,39
27,4,118230,9,12,4,4,3,4,0,0,0,40,39
35,4,247547,11,8,5,10,2,2,0,0,0,40,39
52,4,190333,15,9,2,1,0,4,1,0,0,40,39
44,4,173704,9,12,2,4,0,4,1,0,0,40,39
40,4,213019,11,8,0,12,4,4,0,0,0,30,39
35,4,385412,9,12,4,1,1,4,0,0,0,40,39
30,4,269723,11,8,4,4,1,4,0,0,0,40,39
53,4,31460,11,8,0,10,1,4,1,0,0,40,39
66,6,97847,9,12,2,12,0,4,1,0,0,50,39
19,4,376540,11,8,4,1,1,4,0,0,0,30,39
40,4,47902,11,8,2,4,0,4,1,0,0,40,39
35,4,204590,8,10,2,8,5,2,0,0,0,40,39
50,4,548361,9,12,2,13,0,4,1,0,0,20,39
33,4,174789,15,9,4,1,1,4,1,0,0,50,39
29,4,133625,11,8,2,6,0,2,1,0,0,40,39
59,4,70720,9,12,0,12,1,4,1,0,0,55,39
40,4,114580,11,8,0,3,2,4,0,0,0,40,40
34,4,162442,11,8,2,1,5,4,0,0,0,20,39
34,4,454508,9,12,2,10,0,4,1,0,0,65,20
42,0,240027,11,8,0,0,1,2,0,0,0,40,39
22,4,336215,7,11,4,1,1,4,0,0,0,25,39
20,0,96862,15,9,4,0,3,4,0,0,0,8,39
49,1,420282,15,9,4,1,4,2,0,0,0,40,39
41,4,34037,11,8,4,6,1,4,1,0,0,40,39
59,7,349910,9,12,2,4,0,4,1,10605,0,50,39
40,4,346189,10,15,2,10,0,4,1,0,0,40,39
27,4,706026,1,6,2,6,0,4,1,0,0,40,39
46,6,101722,15,9,2,4,0,4,1,3137,0,40,39
28,1,381789,9,12,4,10,1,4,1,0,0,50,39
39,4,80410,9,12,4,4,1,4,1,0,0,40,39
28,4,109621,7,11,2,14,0,4,1,0,0,40,39
22,0,177902,15,9,4,0,1,1,0,0,0,25,39
58,4,204021,11,8,4,14,3,4,1,0,0,40,2
40,7,166327,15,9,0,1,1,2,0,0,0,35,39
23,4,117618,15,9,4,6,3,4,1,0,0,35,39
52,4,74275,15,9,2,12,0,4,1,7298,0,45,39
60,6,220342,1,6,2,5,0,4,1,0,0,35,39
34,4,157446,11,8,0,3,4,4,1,0,0,45,39
34,4,208043,8,10,2,10,0,4,1,7298,0,45,39
32,4,256362,11,8,2,3,0,4,1,0,0,40,39
36,4,592930,11,8,2,14,0,2,1,0,0,50,39
19,4,105908,11,8,4,6,2,4,1,0,0,70,39
34,4,230246,6,4,5,3,1,4,1,0,0,40,0
48,4,175925,11,8,2,7,0,4,1,0,0,48,39
32,4,400535,11,8,2,3,0,4,1,3781,0,40,39
40,4,226505,11,8,2,1,5,4,0,0,0,46,39
37,4,123833,15,9,4,12,1,4,1,0,0,60,39
18,0,266287,15,9,4,0,3,4,0,0,0,25,39
32,4,193260,15,9,2,7,0,1,1,0,0,40,30
37,4,164526,9,12,2,10,0,4,1,0,0,40,39
37,4,294919,15,9,0,14,1,4,1,0,0,40,39
44,7,115932,12,13,2,4,0,4,1,0,0,40,39
45,6,188694,11,8,2,4,0,4,1,0,0,40,39
46,4,189498,9,12,2,10,0,4,1,0,1848,45,39
25,4,204536,11,8,4,3,1,4,1,0,0,35,39
34,4,207301,11,8,0,7,4,4,0,0,0,20,39
34,2,207383,12,13,6,10,1,4,0,0,0,40,39
40,1,171231,9,12,4,1,1,4,1,0,0,40,33
23,4,64292,11,8,4,1,1,4,0,0,0,40,39
29,0,19793,15,9,0,0,4,4,0,0,0,8,39
42,2,177937,9,12,0,10,1,4,1,0,0,50,0
36,4,250791,11,8,2,6,0,4,1,0,0,48,39
22,4,233624,11,8,2,3,0,4,1,0,0,43,39
21,4,214387,15,9,4,12,2,4,1,0,0,64,39
40,6,266324,15,9,0,4,2,4,1,0,1564,70,20
43,4,128354,11,8,0,4,1,4,0,0,0,40,39
36,4,91037,11,8,2,1,5,4,0,0,0,40,39
70,0,230816,8,10,4,0,1,4,1,0,0,30,39
35,4,101509,15,9,0,4,1,4,0,0,0,40,39
25,4,248990,3,1,4,7,1,4,1,0,0,24,26
25,2,222800,9,12,4,10,1,4,1,0,0,40,39
50,4,343847,11,8,2,11,0,4,1,0,0,38,39
19,4,29083,11,8,4,12,3,0,0,0,0,25,39
21,4,119474,11,8,4,8,2,4,0,0,0,40,39
69,4,125437,11,8,0,8,1,4,0,0,0,32,39
32,4,328199,8,10,4,13,1,4,0,0,0,64,39
18,4,243313,11,8,4,12,3,4,0,0,0,40,39
51,7,243631,0,5,2,3,0,0,1,0,0,40,39
23,4,227594,2,7,4,7,3,4,0,0,0,40,39
38,4,104089,8,10,4,3,3,4,1,0,0,40,39
39,4,215095,1,6,4,10,4,4,0,0,0,30,33
23,6,184370,11,8,0,8,1,4,0,0,0,40,39
32,4,208180,8,10,2,13,5,4,0,0,0,24,39
21,4,118657,11,8,5,7,2,4,1,0,0,40,39
38,4,31053,11,8,0,4,4,4,0,0,0,40,39
31,4,272856,11,8,4,3,3,2,1,0,0,50,9
23,4,139187,1,6,4,6,3,4,1,0,0,50,39
25,5,182750,9,12,4,12,1,4,1,0,0,45,39
39,4,322143,2,7,2,14,0,4,1,15024,0,70,39
34,0,222548,15,9,2,0,5,4,0,0,0,4,39
38,4,376025,5,3,2,5,0,4,1,0,0,40,39
19,4,184207,15,9,4,12,1,4,1,0,0,40,39
24,4,201603,11,8,0,6,1,4,1,0,0,30,39
30,4,182771,9,12,4,8,1,1,1,0,0,15,3
23,4,224640,15,9,4,4,1,4,0,0,0,40,39
38,4,33983,15,9,2,14,0,4,1,0,0,40,39
25,4,109390,11,8,4,14,3,4,1,0,0,70,39
46,4,182715,5,3,0,4,1,4,1,0,0,40,39
27,4,329005,11,8,4,3,3,4,1,0,0,40,39
42,2,318046,1,6,2,14,0,4,1,0,0,40,39
56,4,176118,11,8,2,3,0,4,1,3103,0,40,39
17,4,151141,2,7,4,12,3,4,1,0,0,20,39
50,4,177705,9,12,0,8,1,4,1,0,0,40,39
64,4,253759,11,8,4,4,1,4,1,0,0,3,39
46,7,106705,12,13,4,4,1,4,0,0,0,38,39
46,4,42972,12,13,2,10,5,4,0,0,0,22,39
20,4,36235,7,11,4,1,1,4,0,0,0,40,39
30,4,255885,15,9,2,12,0,4,1,0,0,50,39
34,4,153927,11,8,2,3,0,4,1,0,0,40,39
22,4,166371,15,9,4,3,3,4,1,0,0,40,39
19,0,541282,15,9,4,0,3,4,1,0,0,40,39
21,4,195199,11,8,4,10,3,4,0,0,0,30,39
52,2,255927,15,9,6,1,1,4,0,0,0,24,39
25,4,169679,11,8,2,14,0,4,1,0,0,40,39
30,4,296509,5,3,5,5,1,4,1,0,0,45,26
22,6,108506,8,10,4,5,1,0,1,0,0,75,39
25,4,277444,9,12,2,12,0,4,1,0,0,50,39
25,7,156848,11,8,2,11,3,4,1,0,0,35,39
27,4,181659,11,8,2,7,0,4,1,0,0,40,39
61,4,232719,12,13,2,10,0,4,1,0,0,50,39
